Zone,Year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
7,1990,0.003,0.000,0.000,0.004,0.016,0.028,0.045,0.047,0.056,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
7,1991,0.000,0.000,0.000,0.007,0.146,0.057,0.029,0.034,0.036,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
7,1992,0.000,0.000,0.000,0.001,0.009,0.034,0.056,0.038,0.030,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
7,1993,0.000,0.000,0.000,0.001,0.003,0.004,0.016,0.021,0.027,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020
7,1994,0.006,0.000,0.000,0.001,0.023,0.056,0.051,0.074,0.076,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063,0.063
7,1995,0.000,0.000,0.000,0.003,0.008,0.006,0.004,0.008,0.060,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041
7,1996,0.000,0.000,0.000,0.001,0.003,0.006,0.004,0.004,0.014,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058,0.058
7,1997,0.000,0.000,0.000,0.004,0.017,0.037,0.022,0.036,0.041,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111
7,1998,0.000,0.000,0.000,0.003,0.053,0.015,0.010,0.031,0.038,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066
7,1999,0.000,0.000,0.000,0.001,0.001,0.007,0.009,0.013,0.035,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111
7,2000,0.000,0.000,0.000,0.001,0.007,0.004,0.019,0.019,0.038,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117
7,2001,0.000,0.000,0.000,0.009,0.007,0.010,0.012,0.031,0.053,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114
7,2002,0.000,0.000,0.000,0.000,0.002,0.016,0.014,0.014,0.027,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093
7,2003,0.000,0.000,0.000,0.000,0.009,0.011,0.023,0.034,0.044,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069,0.069
7,2004,0.000,0.000,0.000,0.000,0.001,0.006,0.005,0.016,0.050,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
7,2005,0.000,0.000,0.000,0.000,0.001,0.010,0.018,0.024,0.039,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132,0.132
7,2006,0.000,0.000,0.000,0.002,0.015,0.071,0.046,0.079,0.072,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124
7,2007,0.000,0.000,0.000,0.002,0.023,0.078,0.077,0.061,0.074,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.148
7,2008,0.000,0.000,0.000,0.000,0.001,0.004,0.002,0.012,0.030,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
7,2009,0.000,0.000,0.000,0.000,0.005,0.004,0.010,0.009,0.023,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051
7,2010,0.000,0.000,0.000,0.000,0.002,0.010,0.005,0.007,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019
7,2011,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.004,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
7,2012,0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.002,0.003,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
7,2013,0.000,0.000,0.000,0.000,0.000,0.003,0.006,0.003,0.006,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016
7,2014,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.003,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
7,2015,0.000,0.000,0.000,0.001,0.003,0.007,0.003,0.002,0.002,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017
